nodes,community_labels,clustering_labels_5,clustering_labels_10,clustering_labels_20,clustering_labels_50,clustering_labels_100
9905560,3,3,4,10,26,50
9905561,5,3,6,10,11,90
9905562,5,4,4,1,45,22
9905563,6,3,6,10,4,26
9905564,6,0,1,14,28,39
9905565,12,3,7,16,43,59
9905566,5,1,2,13,40,76
9905567,5,0,3,6,8,54
9905568,3,4,9,12,23,93
9905569,4,4,4,10,17,65
9905570,5,3,6,13,41,26
9905571,1,0,8,3,30,11
9905572,4,4,9,1,45,22
9905573,6,2,6,13,41,55
9905574,5,0,1,3,38,80
9905575,5,3,6,19,4,90
9905576,12,2,0,11,21,63
9905577,9,0,1,14,29,97
9906201,6,1,8,4,1,58
9906202,0,1,2,9,13,53
9906203,5,4,4,18,6,96
9906204,6,1,2,9,33,83
9906205,6,3,8,7,35,81
9906206,1,1,3,6,14,27
9906207,4,2,3,13,49,75
9906208,3,2,5,5,1,71
9906209,12,1,2,9,31,18
9906210,4,2,5,5,28,7
9906211,7,3,1,14,12,89
9906212,0,3,6,10,26,50
9906213,3,1,0,2,42,30
9906214,13,1,0,6,8,23
9906215,3,4,9,12,25,10
9906216,5,3,6,19,4,5
9906217,6,4,4,18,9,85
9906218,1,1,2,17,7,3
9906219,0,1,0,5,1,30
9906220,6,4,4,18,11,70
9906221,0,4,1,14,10,40
9906222,5,1,2,9,16,19
9906223,6,1,2,2,33,83
9906224,12,3,1,14,0,86
9906225,6,0,3,6,30,27
9906226,1,2,8,17,49,3
9906227,6,4,4,18,17,79
9906228,2,1,0,4,24,19
9906229,1,3,0,11,21,99
9906230,1,1,2,6,14,38
9906231,8,3,6,19,20,5
9906232,2,0,3,6,14,27
9906233,1,0,3,6,14,38
9906234,9,4,8,1,32,22
9906235,0,2,1,15,12,77
9906236,8,3,6,13,41,73
9906237,10,4,4,18,40,76
9906238,9,1,2,17,7,45
9906239,9,1,8,17,49,3
9906240,9,1,2,17,31,2
9906241,4,0,3,14,29,27
9906242,11,4,4,18,17,79
9906244,2,1,0,4,24,60
9906245,3,4,9,18,10,68
9906246,7,4,9,12,27,33
9906247,10,0,3,6,8,78
9906248,5,0,8,3,38,73
9906249,7,1,3,6,8,78
9906251,2,3,6,0,15,84
9906252,3,3,0,4,49,60
9906253,2,0,3,6,29,16
9906254,10,1,8,17,7,28
9906255,9,2,1,14,44,67
9906256,1,1,2,13,16,19
9906257,5,1,2,9,31,18
9906258,4,1,2,9,33,71
9906259,4,4,9,1,23,14
9906260,4,2,5,13,39,24
9906261,6,1,0,2,37,98
9906262,14,3,8,7,35,56
9906263,0,1,0,19,20,9
9906264,8,3,6,10,4,82
9906265,9,1,2,17,24,27
9906266,9,2,8,7,7,28
9906267,7,2,5,5,28,39
9906268,3,2,5,5,2,28
9906269,0,0,1,3,38,49
9906270,1,0,3,6,14,95
9906271,2,1,2,17,31,2
9906272,14,4,4,18,9,85
9906273,10,4,4,18,19,34
9906274,0,3,1,3,40,76
9906275,2,1,3,6,14,38
9906276,6,1,0,2,16,29
9906277,3,4,4,18,19,62
9906278,5,3,6,10,26,26
9906279,11,1,3,6,28,83
9906280,8,1,2,9,13,87
9906281,2,1,2,17,2,2
9906282,7,2,5,5,9,20
9906283,3,2,5,1,9,85
9906284,5,2,5,5,9,85
9906285,7,1,0,2,37,30
9906286,0,2,5,5,9,85
9906287,4,1,3,17,14,27
9906288,7,1,3,4,24,91
9906289,6,3,6,0,4,84
9906290,0,1,2,9,33,83
9906291,10,1,0,2,42,37
9906292,3,2,5,1,23,14
9906293,7,4,9,18,17,68
9906294,6,2,5,13,33,42
9906295,8,3,6,10,26,50
9906296,1,2,5,5,2,8
9906297,2,1,2,17,7,3
9906298,1,4,9,1,45,4
9906299,7,2,5,14,28,97
9906300,0,0,3,6,8,54
9906301,4,0,3,14,29,16
9906302,5,3,4,10,26,50
9906303,15,4,1,14,12,40
9906304,8,0,1,14,12,39
9906305,4,1,2,17,33,83
9906306,10,2,5,1,45,4
9906307,2,2,5,7,44,46
9906308,5,1,2,9,42,87
9906309,5,1,2,6,33,83
9906310,12,2,5,5,44,67
9906311,2,1,2,4,24,19
9906312,1,2,5,5,2,43
9906313,0,4,9,12,46,93
9906314,7,0,1,15,22,72
9906315,10,0,8,3,49,91
9906316,8,1,8,13,16,74
9906317,0,1,8,19,20,58
9906318,10,2,8,5,49,91
9906319,3,1,2,9,31,87
9906320,8,2,5,7,5,89
9906321,6,2,5,13,28,85
9906322,5,4,4,18,32,96
9906323,5,4,4,18,32,32
9906324,8,1,3,6,28,7
9906325,4,2,4,11,5,24
9906326,3,2,5,13,41,75
9906327,9,4,9,18,25,10
9906328,2,4,9,12,25,10
9906329,3,2,5,13,44,17
9906330,1,1,0,9,33,55
9906331,9,4,9,18,6,68
9906332,3,1,2,9,31,53
9906333,3,3,6,11,11,46
9906334,8,3,7,8,48,61
9906335,2,3,8,7,35,81
9906336,1,1,2,9,42,87
9906337,8,1,0,5,2,30
9906338,8,4,4,10,11,79
9906339,8,1,0,4,24,37
9906340,4,4,9,18,17,14
9906341,1,1,2,4,24,18
9906342,1,0,3,6,14,17
9906343,12,4,9,1,23,14
9906344,4,1,8,4,24,91
9906345,1,1,3,6,14,38
9906346,11,4,9,18,6,47
9906347,14,0,3,6,30,11
9906348,4,1,2,17,7,3
9906349,1,0,8,13,49,75
9906350,3,4,9,18,6,51
9906351,3,2,5,5,2,8
9906352,2,3,7,16,18,44
9906353,4,0,3,14,28,97
9906354,3,3,8,7,35,81
9906355,10,3,6,11,26,63
9906356,2,0,1,14,29,97
9906357,6,0,3,6,8,78
9906358,8,2,5,13,44,71
9906359,7,4,9,18,6,96
9906360,7,1,2,4,24,18
9906361,11,1,2,17,2,71
9906362,2,0,3,6,14,38
9906363,1,0,3,6,14,27
9906364,7,3,0,4,49,36
9906365,4,2,8,17,7,45
9906366,4,2,2,17,44,27
9906367,11,4,4,18,17,47
9906368,2,1,0,2,33,83
9906369,5,2,5,13,49,75
9906370,0,0,3,6,28,54
9906371,7,1,0,2,24,37
9906372,7,3,7,16,43,59
9906373,5,2,6,11,5,63
9906374,0,0,1,14,10,40
9906375,2,1,2,17,14,38
9906376,0,0,3,6,14,95
9906377,15,2,5,11,5,24
9906378,2,3,8,3,0,86
9906379,0,3,6,11,21,58
9906380,8,3,6,11,5,63
9906381,2,2,8,7,49,46
9906382,8,0,3,13,28,77
9906383,16,2,5,14,0,46
9906384,3,4,1,15,27,33
9906385,12,0,3,15,22,17
9906386,6,0,4,15,45,24
9906387,6,3,6,19,20,5
9906388,4,1,3,6,8,19
9906389,4,4,4,1,17,79
9906390,13,3,8,7,35,73
9906391,4,2,0,13,41,42
9906392,12,2,8,17,44,28
9906394,1,0,1,14,0,86
9906395,1,1,2,9,31,18
9906396,0,2,0,2,28,8
9906397,1,0,3,6,14,27
9906398,5,3,6,19,47,58
9906399,8,4,4,18,32,15
9906400,9,4,9,1,23,22
9906401,4,2,5,5,2,8
9906402,8,0,3,6,14,17
9906403,0,1,3,6,8,78
9906405,6,3,8,7,32,32
9906406,8,1,0,2,37,98
9906407,8,2,0,11,47,55
9906408,6,3,6,11,4,63
9906409,6,0,1,13,40,76
9906410,6,4,4,10,19,6
9906411,4,1,0,2,42,29
9906412,8,1,0,4,24,99
9906413,4,3,8,4,49,75
9906414,21,3,8,7,49,46
9906415,0,4,9,1,23,68
9906416,0,1,3,6,14,38
9906417,4,1,2,9,31,18
9906418,6,2,5,1,39,94
9906419,1,1,2,9,13,38
9906420,0,4,9,18,6,51
9906421,1,1,2,9,31,2
9906422,1,3,7,16,18,52
9906423,6,1,0,2,42,37
9906424,6,4,9,12,23,93
9906425,15,3,8,7,5,24
9906426,8,3,6,10,11,63
9906427,9,4,4,1,17,79
9906428,5,3,8,7,35,73
9906429,2,0,1,16,43,59
9906430,4,0,3,4,30,11
9906431,9,4,4,1,45,79
9906432,7,1,0,2,42,37
9906433,2,1,0,5,2,36
9906434,0,1,5,5,2,43
9906435,2,0,3,6,49,27
9906436,5,4,9,12,45,4
9906437,7,2,5,13,1,75
9906438,5,0,1,15,47,12
9906439,13,3,0,2,5,73
9906440,1,4,4,10,27,65
9906441,5,1,2,9,13,71
9906442,13,3,8,3,38,80
9906443,11,3,6,0,4,56
9906444,6,1,2,9,13,53
9906445,11,4,9,12,25,13
9906446,1,0,1,14,29,97
9906447,9,3,6,19,3,5
9906448,7,0,1,14,29,1
9906449,2,3,7,16,18,44
9906450,2,0,3,6,14,38
9906451,6,4,1,14,12,40
9906452,2,1,2,17,7,8
9906453,11,4,9,18,11,90
9906455,6,3,8,3,38,49
9906456,2,2,5,1,39,94
9906457,7,2,5,5,44,67
9906458,1,2,5,1,44,67
9906459,0,0,1,14,12,86
9906460,2,0,8,17,30,3
9906461,3,2,5,13,41,26
9906462,3,2,6,11,1,63
9906463,9,3,8,7,35,81
9906464,5,2,6,19,41,58
9906465,3,1,0,2,13,30
9906466,3,2,5,13,44,67
9906467,1,0,3,6,14,17
9906468,11,0,1,15,10,1
9906469,2,4,9,1,23,51
9906470,2,1,2,9,31,45
9906471,6,0,1,15,22,72
9906472,2,2,3,2,37,27
9906473,0,2,5,5,9,20
9906474,10,1,0,2,1,71
9906475,10,0,1,15,22,17
9906476,10,4,9,12,46,33
9906477,0,1,3,6,14,54
9906478,11,2,0,2,5,24
9906479,6,4,9,12,10,21
9906480,9,1,2,4,24,19
9906481,2,1,2,17,2,36
9906482,5,2,5,13,1,74
9906483,8,1,0,2,13,30
9906484,5,4,9,12,45,93
9906485,4,1,3,6,28,7
9906486,2,3,6,13,49,75
9906487,2,0,5,14,44,95
9906488,6,3,8,7,35,81
9906489,7,1,2,9,13,30
9906490,2,2,5,13,44,67
9906491,8,3,4,10,40,76
9906492,8,0,3,15,22,17
9906493,0,0,3,6,49,54
9906494,7,0,1,15,47,1
9906495,8,0,3,13,49,75
9906496,4,3,8,7,35,81
9906497,0,3,6,19,4,90
9906498,2,0,3,14,30,95
9906499,6,0,1,14,22,77
9906500,13,1,2,17,33,36
9906501,4,0,1,14,10,40
9906502,0,2,5,5,49,36
9906503,6,1,0,2,42,87
9906504,0,1,3,6,30,38
9906505,0,1,3,6,14,19
9906506,3,2,5,13,39,67
9906507,1,2,5,13,44,27
9906508,1,2,5,17,44,27
9906509,2,3,6,0,3,41
9906510,4,2,5,13,41,42
9906511,6,4,4,18,17,68
9906512,11,2,5,17,44,27
9906513,9,1,2,17,31,2
9906514,9,2,5,7,44,3
9906515,10,2,5,5,1,71
9906516,2,0,1,3,0,86
9906517,1,1,0,4,24,60
9906518,5,3,6,0,4,82
9906519,0,4,9,18,6,47
9906520,7,1,0,2,13,30
9906521,12,3,7,8,48,61
9906522,6,1,0,13,33,83
9906523,9,1,2,17,7,3
9906524,6,1,2,17,1,64
9906525,2,1,0,9,13,30
9906526,15,3,8,4,35,81
9906527,1,3,8,7,35,81
9906528,0,4,9,12,46,33
9906529,0,1,3,6,8,37
9906530,2,1,2,17,7,64
9906531,5,4,9,18,32,32
9906532,6,1,0,4,24,64
9906533,10,3,0,11,37,98
9906534,8,1,0,2,42,87
9906535,1,3,4,10,41,92
9906536,5,2,5,13,41,75
9906537,8,4,9,18,32,32
9906538,4,4,9,18,17,68
9906539,2,2,5,5,0,46
9906540,5,3,6,11,4,63
9906541,8,4,7,16,18,44
9906542,9,1,3,4,24,18
9906543,7,3,6,19,20,5
9906544,8,2,4,13,41,92
9906545,3,0,1,3,38,49
9906546,5,1,0,9,21,99
9906547,8,0,3,6,14,17
9906548,5,1,0,9,13,37
9906549,9,2,8,7,44,27
9906550,8,4,9,18,46,47
9906551,11,1,2,17,7,3
9906552,8,1,0,2,21,99
9906553,2,0,3,6,37,54
9906554,4,0,3,14,28,97
9906555,11,2,5,5,44,43
9906556,9,3,8,7,35,81
9907201,3,1,2,9,24,64
9907202,0,1,3,6,14,38
9907203,2,1,3,4,30,64
9907204,1,0,3,15,22,4
9907205,0,0,1,14,0,86
9907206,1,4,4,18,19,34
9907207,1,2,5,5,9,15
9907208,7,3,8,7,35,49
9907209,5,3,8,7,35,73
9907210,10,3,7,8,36,25
9907211,1,4,9,12,46,93
9907212,2,2,5,13,5,24
9907213,0,1,2,17,7,28
9907214,6,2,4,10,41,92
9907215,5,0,3,6,8,78
9907216,2,0,3,6,8,23
9907217,7,4,4,12,45,35
9907218,9,1,2,17,7,3
9907219,3,3,8,7,49,73
9907220,12,0,3,14,29,16
9907221,5,1,0,4,24,37
9907222,2,3,6,19,20,9
9907223,9,1,2,17,7,3
9907224,6,0,3,14,29,16
9907225,0,2,5,13,1,75
9907226,6,2,4,1,11,90
9907227,7,2,5,14,12,97
9907228,8,3,8,7,41,73
9907229,3,2,0,5,2,30
9907230,1,0,3,6,49,1
9907231,8,3,8,7,35,3
9907232,11,0,5,14,28,97
9907233,7,0,3,6,29,54
9907234,2,4,9,12,23,93
9907235,3,4,1,15,27,33
9907236,15,1,0,2,42,29
9907238,1,0,3,6,14,38
9907239,0,3,6,11,11,24
9907240,10,0,3,6,8,19
9907241,5,0,1,15,22,12
9907242,3,2,5,13,16,74
9907243,0,3,8,4,34,69
9907244,9,0,3,6,14,27
9907245,8,1,0,11,1,55
9907246,10,2,8,7,7,3
9907247,4,3,6,11,3,60
9907248,6,2,0,13,1,55
9907249,3,1,2,9,24,18
9907251,8,4,4,10,27,65
9907252,16,0,1,15,22,72
9907253,2,2,5,5,0,46
9907254,3,2,5,5,28,7
9907255,1,2,5,13,28,7
9907256,2,2,5,7,49,75
9907257,1,4,9,12,32,21
9907258,11,2,5,13,41,42
9907259,7,3,6,10,4,26
9907260,0,3,6,11,47,58
9907261,1,4,9,1,23,51
9907262,11,2,2,17,7,71
9907264,7,0,1,14,12,77
9907265,6,3,7,8,36,57
9907267,5,1,3,6,8,19
9907268,4,1,2,17,33,83
9907269,6,1,2,13,33,55
9907270,0,3,6,19,20,9
9907271,7,2,5,5,44,67
9907272,9,4,9,1,17,22
9907273,13,1,2,9,31,2
9907274,11,2,5,13,44,42
9907275,12,1,2,17,7,45
9907276,7,1,2,9,13,87
9907277,0,1,0,2,42,29
9907278,4,3,6,19,11,90
9907279,1,0,1,14,12,1
9907280,8,1,0,9,13,87
9907281,5,1,0,5,28,7
9907282,1,1,2,17,7,3
9907283,1,0,1,14,10,40
9907284,0,3,4,10,11,90
9907285,5,2,5,13,5,73
9907286,5,1,2,17,7,71
9907287,4,4,4,18,11,70
9907288,17,2,5,13,37,29
9907289,3,4,9,12,25,10
9907290,4,1,2,17,33,45
9907291,1,1,2,9,13,64
9907292,5,4,9,18,32,68
9907293,3,1,2,9,13,43
9907294,3,1,0,9,24,7
9907295,12,4,4,18,19,70
9907296,2,4,4,12,45,70
9907297,6,0,1,14,29,16
9907298,3,2,4,10,5,6
9907299,8,2,0,11,1,55
9907300,0,2,5,5,1,36
9907301,6,3,0,11,21,63
9907302,7,2,8,7,1,73
9907303,5,4,4,12,12,89
9907304,6,2,6,13,41,58
9907305,3,0,1,15,22,72
9907306,0,2,8,7,35,46
9907307,0,3,6,19,20,5
9907308,7,0,1,3,38,49
9907309,5,1,0,2,21,99
9907310,8,4,4,10,27,65
9907311,0,2,6,19,20,9
9907312,11,3,6,19,4,26
9907313,11,2,5,13,44,67
9907314,2,2,4,1,39,34
9907315,10,1,2,9,13,53
9907316,2,3,7,16,43,59
9907317,5,4,1,15,45,4
9907318,1,2,5,5,49,36
9907319,1,1,0,4,24,7
9907320,13,2,5,2,5,8
9907321,7,0,3,4,49,91
9907322,5,0,3,6,30,54
9907323,7,2,5,11,39,94
9907324,5,2,5,13,1,71
9907325,8,2,5,13,41,42
9907326,1,0,1,15,10,1
9907327,8,1,0,2,42,29
9907328,9,0,1,15,47,12
9907329,0,1,2,9,13,53
9907330,5,2,0,2,8,78
9907331,1,1,2,4,24,18
9907332,5,1,0,2,37,36
9907333,7,1,0,2,42,37
9907334,19,0,1,3,38,49
9907335,0,2,5,1,9,15
9907336,8,2,5,1,39,34
9907337,4,2,5,1,39,24
9907338,13,3,8,7,32,73
9907339,2,1,3,4,30,38
9907340,11,3,6,0,4,82
9907341,0,2,0,11,5,24
9907342,11,1,0,11,21,99
9907343,5,4,4,18,19,6
9907344,12,3,6,19,20,9
9907345,15,0,1,14,12,39
9907346,6,4,4,10,11,90
9907347,9,1,2,9,13,53
9907348,13,2,5,13,16,42
9907349,14,1,0,17,49,36
9907350,8,1,3,5,2,54
9907351,11,4,9,12,10,93
9907352,5,2,5,13,1,71
9907353,7,3,6,0,4,82
9907354,11,0,3,6,28,54
9907355,9,0,8,3,38,49
9907356,6,3,6,10,4,26
9907357,8,3,6,0,4,5
9907358,4,2,5,1,44,22
9907359,12,4,4,15,27,65
9907360,1,0,1,15,45,4
9907361,0,2,5,13,41,26
9907362,9,1,2,17,7,94
9907363,0,2,5,5,9,59
9907364,3,4,4,10,47,6
9907365,4,2,8,7,35,46
9907366,8,3,4,10,26,50
9907367,8,3,4,15,47,12
9907368,1,2,5,5,2,20
9907369,4,4,4,12,45,33
9907370,0,1,3,6,14,38
9907371,5,1,2,9,13,36
9907372,2,1,2,9,31,2
9907373,7,1,2,9,33,87
9907374,6,4,9,18,6,47
9907375,3,4,9,12,25,21
9907376,3,0,3,6,14,95
9907377,1,2,5,1,9,20
9907378,0,2,2,13,16,74
9907380,9,1,0,4,24,64
9907381,4,4,9,18,6,68
9907382,2,2,5,13,33,42
9907383,2,0,3,14,29,95
9907384,15,0,3,6,49,17
9907385,8,0,3,6,29,27
9907386,0,4,4,18,19,6
9907387,8,3,7,8,48,25
9907388,6,4,4,10,26,50
9907389,3,0,3,13,22,17
9907390,2,2,5,17,7,28
9907391,0,1,2,9,13,87
9907392,5,4,8,3,32,32
9907393,1,4,9,1,23,14
9907394,8,1,2,9,13,87
9907395,3,0,1,15,47,12
9907396,1,4,4,18,17,6
9907397,2,0,3,3,30,11
9907398,2,1,3,6,28,54
9907399,2,1,2,17,14,95
9907400,2,3,8,3,38,49
9907401,9,4,4,1,11,22
9907402,4,2,5,13,41,42
9907403,0,1,2,9,13,36
9907404,10,1,2,9,31,38
9907405,1,4,9,1,0,89
9907406,3,2,5,13,1,55
9907407,0,2,5,13,41,92
9907408,2,2,5,1,39,22
9907409,5,1,2,9,16,87
9907411,5,2,5,13,1,71
9907412,7,4,9,1,23,14
9907413,2,3,8,7,40,56
9907414,3,4,9,1,23,22
9907415,5,4,1,15,45,4
9907416,7,4,9,12,46,13
9907417,6,4,9,12,25,10
9907418,7,0,5,14,28,7
9907419,2,3,8,7,35,81
9907420,6,1,2,4,24,3
9907421,2,4,5,1,17,22
9907422,1,1,2,9,13,87
9907423,2,4,9,12,10,21
9907424,5,2,8,7,32,46
9907425,1,1,2,9,33,55
9907426,3,1,0,2,28,7
9907427,0,1,2,4,1,71
9907428,1,0,3,6,14,17
9907429,6,4,9,12,45,4
9907430,5,1,2,9,16,87
9907431,3,3,4,11,5,24
9907432,12,0,3,6,22,17
9907433,7,0,1,14,10,40
9907434,1,4,4,1,17,34
9907435,2,1,0,4,7,64
9907436,3,2,5,13,1,15
9907437,4,1,2,9,31,18
9907438,0,0,1,14,0,86
9907439,4,4,1,14,12,89
9907440,6,1,2,17,7,64
9907441,6,0,3,3,30,11
9907442,6,2,5,5,2,8
9907443,5,1,0,4,24,60
9907444,1,1,2,5,2,28
9907445,7,0,3,6,30,11
9907446,1,2,5,17,44,28
9907447,9,2,5,17,44,67
9907448,10,1,0,4,24,60
9907449,2,1,2,17,7,28
9907450,2,1,2,9,2,53
9907451,5,0,3,14,28,7
9907452,2,2,5,13,49,75
9907453,6,2,5,13,1,71
9907454,0,0,3,14,28,77
9907455,0,1,3,9,8,87
9907456,3,1,0,2,37,98
9907457,0,4,1,12,10,89
9907458,2,2,0,11,21,63
9907459,5,4,4,12,45,35
9907460,4,1,2,17,2,27
9907461,5,1,2,9,42,37
9907462,3,3,8,4,30,60
9907463,11,1,8,17,7,3
9907464,15,2,5,1,37,98
9907465,6,3,4,10,41,92
9907466,12,1,2,17,33,19
9907467,6,1,0,5,37,8
9907468,0,0,5,14,49,1
9907469,7,0,1,15,12,39
9907470,6,4,4,18,19,6
9907471,0,1,0,2,42,29
9907472,8,1,2,9,13,18
9907473,1,0,3,14,29,95
9907474,1,0,3,6,14,16
9907475,6,2,5,13,41,75
9907476,2,4,5,1,23,14
9907477,3,1,2,17,16,45
9907478,2,1,2,17,31,2
9907479,0,1,3,9,2,43
9907481,3,2,5,17,44,27
9907482,1,0,3,6,30,11
9907483,7,3,7,16,43,59
9907484,13,1,0,2,42,37
9907485,2,2,8,7,35,73
9907486,0,1,8,4,30,8
9907487,13,1,0,2,42,37
9907488,6,4,4,1,17,79
9907489,10,1,2,9,33,83
9907490,7,2,5,2,5,24
9907491,7,3,6,19,20,9
9907492,7,1,2,9,42,37
9907493,15,1,0,2,42,37
9907494,8,3,7,16,43,59
9907495,6,0,3,14,29,95
9907496,1,1,3,6,14,54
9907497,10,1,3,6,14,19
9907498,6,1,2,9,13,87
9907499,12,1,2,17,7,28
9907500,3,2,0,2,37,98
9907501,0,2,5,5,9,85
9907502,11,0,3,6,8,17
9907503,2,2,6,10,41,92
9907504,6,1,0,5,2,43
9907505,1,0,3,6,22,17
9907506,4,1,2,17,31,2
9907507,5,3,7,8,48,61
9907508,7,2,8,7,35,28
9907509,10,4,1,15,45,4
9907510,4,1,2,17,31,2
9907511,8,1,0,9,13,87
9907512,6,1,0,9,1,71
9907513,6,3,6,19,20,9
9907514,0,3,7,16,18,44
9907515,7,1,2,4,24,18
9907516,7,2,8,7,0,46
9907517,0,1,2,9,13,83
9907518,1,1,2,9,2,53
9907519,1,2,0,11,21,75
9907520,9,4,9,18,6,21
9907521,2,4,9,18,6,51
9907522,9,0,5,14,44,97
9907523,8,1,2,9,31,19
9907524,3,1,3,6,14,38
9907527,4,0,1,14,12,1
9907528,9,0,1,3,38,49
9907530,1,3,6,19,20,9
9907532,2,3,6,13,41,92
9907533,4,1,2,5,2,43
9907534,0,1,0,2,37,98
9907535,11,3,6,4,3,60
9907536,13,2,5,13,1,55
9907537,7,2,4,10,41,92
9907538,2,4,4,18,9,96
9907539,7,1,2,9,16,87
9907540,11,2,5,1,44,14
9907541,13,1,0,11,21,99
9907542,1,4,9,12,46,13
9907543,6,2,5,5,47,77
9907544,5,3,6,19,20,9
9907545,4,1,2,9,33,83
9907546,5,3,6,19,20,58
9907547,3,3,8,7,35,73
9907548,2,1,2,9,31,18
9907549,1,3,8,0,15,5
9907550,1,1,2,13,16,7
9907551,2,2,0,11,21,8
9907552,4,2,2,17,7,45
9907553,16,1,0,4,24,36
9907554,7,0,6,11,28,7
9907555,1,1,2,9,31,18
9907556,6,0,1,14,12,39
9907557,0,2,5,13,1,55
9907558,3,2,5,13,44,67
9907559,4,0,1,14,0,95
9907560,6,0,1,14,10,40
9907561,1,0,1,14,10,40
9907562,2,1,2,9,31,87
9907563,7,3,0,4,35,73
9907565,14,3,6,19,20,9
9907566,4,4,9,18,6,68
9907567,5,1,2,9,16,83
9907568,6,3,6,10,4,82
9907569,6,2,0,11,5,55
9907570,7,4,4,10,12,79
9907571,3,2,5,13,1,15
9907572,0,0,1,15,22,72
9907573,6,1,3,2,8,78
9907574,1,1,2,9,13,53
9908201,14,0,3,6,8,23
9908202,0,0,3,14,29,95
9908203,0,2,5,5,9,20
9908204,4,1,0,2,42,29
9908205,9,2,8,7,32,22
9908206,2,2,5,5,28,8
9908207,7,4,9,12,25,13
9908208,2,1,3,4,30,27
9908209,9,2,5,1,23,14
9908210,11,2,0,11,1,58
9908211,2,0,8,3,30,91
9908212,11,1,0,11,33,99
9908213,4,0,5,1,45,39
9908214,0,0,1,14,29,77
9908215,5,3,7,16,43,59
9908216,5,0,1,14,29,39
9908217,7,0,3,6,28,77
9908218,5,2,5,5,39,94
9908219,4,3,8,7,35,81
9908220,8,3,6,10,4,82
9908221,5,2,0,2,5,12
9908222,5,2,2,13,1,71
9908223,4,4,9,12,23,22
9908224,4,1,2,17,7,3
9908225,8,2,5,13,5,42
9908226,10,1,0,2,42,30
9908227,11,1,0,2,42,37
9908228,4,2,5,1,44,22
9908229,0,3,8,3,49,31
9908230,5,1,0,11,21,99
9908231,12,2,5,5,44,67
9908232,0,1,2,9,13,53
9908233,7,1,0,2,1,55
9908234,0,3,6,19,20,9
9908235,11,2,5,5,9,85
9908236,3,0,3,6,29,17
9908237,0,1,3,6,14,74
9908238,3,1,8,4,30,64
9908239,4,2,0,2,5,8
9908240,1,2,5,13,44,27
9908241,7,2,5,2,5,8
9908242,6,1,0,11,34,69
9908243,5,4,9,18,32,15
9908244,5,2,5,5,9,85
9908245,5,0,1,14,49,91
9908246,1,0,3,6,14,54
9908247,7,2,0,5,2,30
9908248,11,2,5,5,44,67
9908249,7,1,2,9,13,87
9908250,3,2,5,17,7,3
9908251,3,3,6,19,20,9
9908252,0,2,5,1,9,85
9908253,7,2,5,7,1,73
9908254,3,2,5,1,39,22
9908255,0,2,5,13,41,92
9908256,1,2,5,13,44,67
9908257,2,1,2,17,31,64
9908258,12,2,6,11,41,26
9908259,5,1,2,9,13,53
9908260,6,0,3,14,28,97
9908261,7,1,2,9,33,18
9908262,2,1,2,17,16,45
9908263,5,2,0,5,37,98
9908264,5,4,1,14,12,89
9908265,5,0,3,4,49,91
9908266,4,2,5,1,17,67
9908267,13,4,4,10,11,70
9908268,0,4,9,1,32,15
9908269,11,0,4,15,45,4
9908270,6,1,0,2,1,55
9908271,4,1,2,17,44,45
9908272,2,1,2,17,7,67
9908273,6,0,1,14,28,77
9908274,5,0,1,15,22,12
9908275,6,2,5,13,44,42
9908276,9,1,2,17,7,3
9908277,0,2,5,1,9,20
9908278,6,1,0,2,7,8
9908279,6,1,0,4,24,64
9908280,6,1,2,9,31,64
9908281,6,4,4,10,26,50
9908282,4,1,2,17,31,18
9908283,0,4,4,1,17,68
9908284,11,4,9,12,17,22
9908285,6,3,7,8,36,57
9908286,12,1,2,6,14,38
9908287,6,0,3,14,28,16
9908288,3,3,8,0,15,62
9908289,3,1,2,9,13,30
9908290,11,3,6,0,15,0
9908291,0,1,8,4,49,36
9908292,8,3,6,10,11,26
9908293,8,3,6,11,21,26
9908294,2,4,9,12,46,93
9908295,12,1,3,4,24,19
9908296,0,1,3,6,14,38
9908297,9,3,8,7,40,56
9908298,0,0,8,3,38,31
9908299,9,1,2,9,13,55
9908300,4,1,8,17,7,28
9908301,7,1,2,4,49,36
9908302,7,2,8,5,37,98
9908303,8,1,0,2,13,30
9908304,5,1,0,2,42,83
9908305,9,1,2,17,28,27
9908306,0,1,6,19,20,9
9908307,8,3,8,7,49,62
9908308,16,2,0,11,21,26
9908309,1,1,2,17,31,2
9908310,11,1,2,9,33,19
9908311,1,4,9,12,46,93
9908312,8,0,1,3,38,80
9908313,2,3,8,7,35,73
9908314,11,0,8,3,40,76
9908315,8,2,5,5,9,85
9908316,4,1,2,9,31,18
9908317,5,3,7,16,43,48
9908318,10,4,4,18,17,96
9908319,12,2,5,13,1,75
9908320,11,3,0,11,49,98
9908321,0,1,0,2,37,98
9908322,11,4,9,1,45,14
9908323,4,2,5,7,9,89
9908324,0,4,4,10,27,65
9908325,2,0,3,6,29,77
9908326,1,0,3,14,29,95
9908327,3,2,5,13,44,67
9908328,9,1,2,17,31,2
9908329,7,2,5,5,20,46
9908330,3,1,2,9,24,18
9908331,7,1,0,2,37,98
9908332,7,1,0,2,13,30
9908333,4,0,1,15,22,72
9908334,6,0,1,14,29,40
9908335,2,3,6,10,26,50
9908336,10,3,7,8,36,25
9908337,6,1,2,9,33,87
9908338,0,1,0,5,1,58
9908339,5,1,0,2,42,99
9908340,0,4,4,10,11,70
